,RESOLUCAO,EMPRESA,AUTORIZACAO,NOME_PRODUTO_MARCA,NUMERO_PROCESSO,NUMERO_REGISTRO,VENDA_EMPREGO,VENCIMENTO,APRESENTACAO,VALIDADE_PRODUTO,CATEGORIA_ID,ASSUNTO_ID,EXPEDIENTE_PETICAO,VERSAO
223,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",American Nutrients do Brasil Indústria e Comércio Ltda.,3.05522-1,VANTOTREX,5351.706204/2019-17,3.5522.0018.011-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2030-02-01,BALDE PLASTICO + FILME DE POLIETILENO.VANTOTREX CLEAN.,24 Meses,3205061,331,0128136/22-7,None
224,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",American Nutrients do Brasil Indústria e Comércio Ltda.,3.05522-1,VANTOTREX,5351.706204/2019-17,3.5522.0018.012-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2030-02-01,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO.VANTOTREX CLEAN.,24 Meses,3205061,331,0128136/22-7,None
225,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",Archote Indústria Química Ltda,3.00524-6,AGIPRO DEEP WASH HIPOCLORITO DE SÓDIO,5351.720764/2012-76,3.0524.0032.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-04-01,GALAO PLASTICO,6 Meses,3205061,389,2504086/21-1,None
226,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",AUDAXCO INDUSTRIA E COMERCIO LTDA.,3.01512-0,ASSERT PRONTO USO,5351.042746/2022-55,3.1512.0022.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,FRASCO DE PLASTICO OPACO SPRAY + CAIXA DE PAPELAO,24 Meses,3205029,30020,None,None
227,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",AUDAXCO INDUSTRIA E COMERCIO LTDA.,3.01512-0,CONCENTRAX PORCELANATOS & CERÂMICAS,5351.067119/2021-46,3.1512.0023.001-5,PRODUTO DE VENDA LIVRE,2032-02-01,CONCENTRAX REMOVEDOR DE CIMENTO & REJUNTES + FRASCO + CAIXA DE PAPELAO,24 Meses,3222029,30020,None,None
228,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",AUDAXCO INDUSTRIA E COMERCIO LTDA.,3.01512-0,CONCENTRAX REMOVEDOR DE CIMENTO & REJUNTES,5351.069062/2021-10,3.1512.0024.001-0,PRODUTO DE VENDA LIVRE,2032-02-01,CONCENTRAX REMOVEDOR DE CIMENTO & REJUNTES + FRASCO + CAIXA DE PAPELAO,24 Meses,3222029,30020,None,None
229,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",BASTON INDÚSTRIA DE AEROSSOIS LTDA,3.04067-3,MULTI INSETICIDA ULTRA INSET,5351.077957/2010-12,3.4067.0001.001-8,PRODUTO DE VENDA LIVRE,2030-04-01,TUBO DE FLANDRES,24 Meses,3206017,330,4453021/21-6,None
230,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",BLAUERMANN TECNOLOGIA EM HIGIENE LTDA,3.08849-1,SUPER CLORO BLAUERMANN,5351.757693/2020-17,3.8849.0008.001-7,PRODUTO DE VENDA LIVRE,2031-02-01,GALÃO PLÁSTICO,6 Meses,4300215,389,8522819/21-1,None
231,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",BOMBRIL S/A,3.00589-1,SAPÓLIO RADIUM CREMOSO ANTIBAC,5351.568234/2021-33,3.0589.0266.001-0,PRODUTO DE VENDA LIVRE,2032-02-01,- + FRASCO + CAIXA DE PAPELAO,24 Meses,3102106,30020,None,None
232,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",CITROMAX INDUSTRIA E COMERCIO LTDA EPP,3.02923-7,PIK NEEM PRONTO USO,5351.026301/2022-28,3.2923.0169.001-5,PRODUTO DE VENDA LIVRE,2032-02-01,FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3222019,30020,0214375/22-6,None
233,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",CITROMAX INDUSTRIA E COMERCIO LTDA EPP,3.02923-7,HERBICIDA GLIFOSATO 10% CITROMAX,5351.026305/2022-14,3.2923.0170.001-0,PRODUTO DE VENDA LIVRE,2032-02-01,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,24 Meses,3222019,30020,0214375/22-6,None
234,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",CITROMAX INDUSTRIA E COMERCIO LTDA EPP,3.02923-7,PIK NEEM CONCENTRADO,5351.026312/2022-16,3.2923.0171.001-6,PRODUTO DE VENDA LIVRE,2032-02-01,FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3222019,30020,0214375/22-6,None
235,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",CITROMAX INDUSTRIA E COMERCIO LTDA EPP,3.02923-7,MOSQUICIDA PIKTRINE SPRAY,5351.026319/2022-20,3.2923.0168.001-1,PRODUTO DE VENDA LIVRE,2032-02-01,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,24 Meses,3206017,30020,0214375/22-6,None
236,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",CITROMAX INDUSTRIA E COMERCIO LTDA EPP,3.02923-7,GLIFOSATO POWER CITROMAX MAX 20,5351.152530/2018-11,3.2923.0126.001-0,PRODUTO DE VENDA LIVRE,2028-06-01,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,24 Meses,3222019,330,0214375/22-6,None
237,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",COMOLIMPA INDUSTRIA QUIMICA LTDA,3.02091-2,ÁGUA SANITÁRIA ZAB,5351.121870/2010-71,3.2091.0011.001-3,PRODUTO DE VENDA LIVRE,2030-03-01,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,6 Meses,3103033,330,0153485/22-1,None
238,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",COMOLIMPA INDUSTRIA QUIMICA LTDA,3.02091-2,ÁGUA SANITÁRIA ZAB,5351.121870/2010-71,3.2091.0011.002-1,PRODUTO DE VENDA LIVRE,2030-03-01,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,6 Meses,3103033,330,0153485/22-1,None
239,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",DIVERSEY BRASIL INDUSTRIA QUIMICA LTDA,3.02661-1,JATO,5351.065040/2003-07,3.2661.0172.001-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2029-01-01,BOMBONA PLASTICA,24 Meses,3202038,330,8453365/21-1,None
240,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",ECOLAB QUÍMICA LTDA,3.00053-9,LIQUID LAUNDRY OXYGEN BLEACH LT,5351.563605/2021-91,3.0053.0943.001-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,UNICA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3222050,30020,None,None
241,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",ECOLAB QUÍMICA LTDA,3.00053-9,LIQUID LAUNDRY OXYGEN BLEACH LT,5351.563605/2021-91,3.0053.0943.002-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,UNICA + BOMBONA PLASTICA + CAIXA DE PAPELAO,6 Meses,3222050,30020,None,None
242,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",ECOLAB QUÍMICA LTDA,3.00053-9,LIQUID LAUNDRY OXYGEN BLEACH LT,5351.563605/2021-91,3.0053.0943.003-5,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,UNICA + TAMBOR PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3222050,30020,None,None
243,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",ECOLAB QUÍMICA LTDA,3.00053-9,LIQUID LAUNDRY OXYGEN BLEACH LT,5351.563605/2021-91,3.0053.0943.004-3,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,UNICA + ACONDICIONAMENTO NAO PREVISTO NA TABELA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3222050,30020,None,None
244,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",EVALAR ABC QUIMICA LTDA ME,3.02905-5,MEDICONTROLZYME,5351.406242/2021-97,3.2905.0038.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,FRASCO DE PLASTICO TRANSPARENTE + SACO PLASTICO TRANSPARENTE,24 Meses,3222020,30020,None,None
245,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",EVALAR ABC QUIMICA LTDA ME,3.02905-5,MEDICONTROLZYME,5351.406242/2021-97,3.2905.0038.002-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,GALAO PLASTICO + SACO PLASTICO TRANSPARENTE,24 Meses,3222020,30020,None,None
246,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",FERREIRA PRODUTOS DE LIMPEZA LTDA-ME,3.03012-6,DESINFETANTE DA CASA,5351.302255/2021-98,3.3012.0004.001-8,PRODUTO DE VENDA LIVRE,2032-02-01,LAVANDA + FRASCO DE PLASTICO TRANSPARENTE COM VALVULA DOSADORA + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
247,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",FERREIRA PRODUTOS DE LIMPEZA LTDA-ME,3.03012-6,DESINFETANTE DA CASA,5351.302255/2021-98,3.3012.0004.002-6,PRODUTO DE VENDA LIVRE,2032-02-01,FLORAL + FRASCO DE PLASTICO TRANSPARENTE COM VALVULA DOSADORA + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
248,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",FERREIRA PRODUTOS DE LIMPEZA LTDA-ME,3.03012-6,DESINFETANTE DA CASA,5351.302255/2021-98,3.3012.0004.003-4,PRODUTO DE VENDA LIVRE,2032-02-01,PINHO + FRASCO DE PLASTICO TRANSPARENTE COM VALVULA DOSADORA + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
249,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",FERREIRA PRODUTOS DE LIMPEZA LTDA-ME,3.03012-6,DESINFETANTE DA CASA,5351.302255/2021-98,3.3012.0004.004-2,PRODUTO DE VENDA LIVRE,2032-02-01,MARINE + FRASCO DE PLASTICO TRANSPARENTE COM VALVULA DOSADORA + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
250,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",FLORA PRODUTOS DE HIGIENE E LIMPEZA S.A,3.03548-9,DESINFETANTE PERFUMADO MINUANO,5351.007290/2008-29,3.3548.0001.001-3,PRODUTO DE VENDA LIVRE,2028-06-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,2 Ano(s),3205061,389,4485072/21-5,EUCALIPTO
251,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",FLORA PRODUTOS DE HIGIENE E LIMPEZA S.A,3.03548-9,DESINFETANTE PERFUMADO MINUANO,5351.007290/2008-29,3.3548.0001.002-1,PRODUTO DE VENDA LIVRE,2028-06-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,2 Ano(s),3205061,389,4485072/21-5,LAVANDA
252,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",FLORA PRODUTOS DE HIGIENE E LIMPEZA S.A,3.03548-9,DESINFETANTE PERFUMADO MINUANO,5351.007290/2008-29,3.3548.0001.003-1,PRODUTO DE VENDA LIVRE,2028-06-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,2 Ano(s),3205061,389,4485072/21-5,HERBAL
253,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",FLORA PRODUTOS DE HIGIENE E LIMPEZA S.A,3.03548-9,DESINFETANTE PERFUMADO MINUANO,5351.007290/2008-29,3.3548.0001.004-8,PRODUTO DE VENDA LIVRE,2028-06-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,2 Ano(s),3205061,389,4485072/21-5,FLORAL
254,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",FLORA PRODUTOS DE HIGIENE E LIMPEZA S.A,3.03548-9,DESINFETANTE PERFUMADO MINUANO,5351.007290/2008-29,3.3548.0001.006-4,PRODUTO DE VENDA LIVRE,2028-06-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,2 Ano(s),3205061,389,4485072/21-5,MARINE
255,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",FLORA PRODUTOS DE HIGIENE E LIMPEZA S.A,3.03548-9,DESINFETANTE PERFUMADO MINUANO,5351.007290/2008-29,3.3548.0001.010-2,PRODUTO DE VENDA LIVRE,2028-06-01,FRASCO DE PLÁSTICO TRANSLÚCIDO,2 Ano(s),3205061,389,4485072/21-5,EUCALIPTO
256,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",FLORA PRODUTOS DE HIGIENE E LIMPEZA S.A,3.03548-9,DESINFETANTE PERFUMADO MINUANO,5351.007290/2008-29,3.3548.0001.011-0,PRODUTO DE VENDA LIVRE,2028-06-01,FRASCO DE PLÁSTICO TRANSLÚCIDO,2 Ano(s),3205061,389,4485072/21-5,LAVANDA
257,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",FLORA PRODUTOS DE HIGIENE E LIMPEZA S.A,3.03548-9,DESINFETANTE PERFUMADO MINUANO,5351.007290/2008-29,3.3548.0001.012-9,PRODUTO DE VENDA LIVRE,2028-06-01,FRASCO DE PLÁSTICO TRANSLÚCIDO,2 Ano(s),3205061,389,4485072/21-5,FLORAL
258,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",FLORA PRODUTOS DE HIGIENE E LIMPEZA S.A,3.03548-9,DESINFETANTE PERFUMADO MINUANO,5351.007290/2008-29,3.3548.0001.013-7,PRODUTO DE VENDA LIVRE,2028-06-01,FRASCO DE PLÁSTICO TRANSLÚCIDO,2 Ano(s),3205061,389,4485072/21-5,HERBAL
259,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",FLORA PRODUTOS DE HIGIENE E LIMPEZA S.A,3.03548-9,DESINFETANTE PERFUMADO MINUANO,5351.007290/2008-29,3.3548.0001.014-5,PRODUTO DE VENDA LIVRE,2028-06-01,FRASCO DE PLÁSTICO TRANSLÚCIDO,2 Ano(s),3205061,389,4485072/21-5,MARINE
260,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",GROW QUIMICA E FARMACEUTICA LTDA.,3.04407-8,PROACTION AS 100 - DETERGENTE ENZIMÁTICO,5351.103555/2014-16,3.4407.0009.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2029-06-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3222020,389,0350168/22-9,None
261,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",GROW QUIMICA E FARMACEUTICA LTDA.,3.04407-8,PROACTION AS 100 - DETERGENTE ENZIMÁTICO,5351.103555/2014-16,3.4407.0009.002-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2029-06-01,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,24 Meses,3222020,389,0350168/22-9,None
262,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",GROW QUIMICA E FARMACEUTICA LTDA.,3.04407-8,PROACTION AS 100 - DETERGENTE ENZIMÁTICO,5351.103555/2014-16,3.4407.0009.003-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2029-06-01,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3222020,389,0350168/22-9,None
263,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",HIGEX - INDÚSTRIA E COMÉRCIO DE PRODUTOS SANEANTES LTDA - EPP,3.04020-0,FUMITECH,5351.656871/2017-80,3.4020.0037.001-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-06-01,LATA,12 Meses,3205053,330,8429743/21-9,None
264,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",HIGEX - INDÚSTRIA E COMÉRCIO DE PRODUTOS SANEANTES LTDA - EPP,3.04020-0,CLEANGEX BAC OFF LIQUID,5351.891995/2021-96,3.4020.0042.001-6,PRODUTO DE VENDA LIVR,2032-02-01,BAC OFF LIQUID + FRASCO DE PLASTICO TRANSPARENTE COM VALVULA DOSADORA + CAIXA DE PAPELAO,12 Meses,3205053,30020,8429743/21-9,None
265,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",HIGEX - INDÚSTRIA E COMÉRCIO DE PRODUTOS SANEANTES LTDA - EPP,3.04020-0,CLEANGEX BAC OFF LIQUID,5351.891995/2021-96,3.4020.0042.002-4,PRODUTO DE VENDA LIVR,2032-02-01,BAC OFF LIQUID + BOMBONA PLASTICA OPACA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,12 Meses,3205053,30020,8429743/21-9,None
266,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",HIGEX - INDÚSTRIA E COMÉRCIO DE PRODUTOS SANEANTES LTDA - EPP,3.04020-0,CLEANGEX BAC OFF LIQUID,5351.891995/2021-96,3.4020.0042.003-2,PRODUTO DE VENDA LIVR,2032-02-01,BAC OFF LIQUID + TAMBOR PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,12 Meses,3205053,30020,8429743/21-9,None
267,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",HIGEX - INDÚSTRIA E COMÉRCIO DE PRODUTOS SANEANTES LTDA - EPP,3.04020-0,CLEANGEX BAC OFF LIQUID,5351.891995/2021-96,3.4020.0042.004-0,PRODUTO DE VENDA LIVR,2032-02-01,BAC OFF LIQUID + BOMBONA PLÁSTICA TRANSLÚCIDA + CAIXA DE PAPELAO,12 Meses,3205053,30020,8429743/21-9,None
268,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",Higiemaster Sul Industria e Comércio de Saneantes - Eireli-ME,3.06960-0,HM PRO 80.42,5351.026317/2022-31,3.6960.0052.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,12 Meses,3205029,30020,None,None
269,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",ITAQUIMICA COMERCIO E INDUSTRIA EIRELI ME,3.04981-0,ITA PERFUMADO,5351.179274/2018-17,3.4981.0017.001-6,PRODUTO DE VENDA LIVR,2028-10-01,FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO,12 Ano(s),3101010,390,4265102/21-2,ERVA DOCE
270,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",ITAQUIMICA COMERCIO E INDUSTRIA EIRELI ME,3.04981-0,ITA PERFUMADO,5351.179274/2018-17,3.4981.0017.002-4,PRODUTO DE VENDA LIVR,2028-10-01,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,12 Ano(s),3101010,390,4265102/21-2,ERVA DOCE
271,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",ITAQUIMICA COMERCIO E INDUSTRIA EIRELI ME,3.04981-0,ITA PERFUMADO,5351.179274/2018-17,3.4981.0017.003-2,PRODUTO DE VENDA LIVR,2028-10-01,BOMBONA PLASTICA OPACA + ACONDICIONAMENTO NAO PREVISTO NA TABELA,12 Ano(s),3101010,390,4265102/21-2,ERVA DOCE
272,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",ITAQUIMICA COMERCIO E INDUSTRIA EIRELI ME,3.04981-0,ITA DESENGRAXANTE 10.000 POWER,5351.560622/2018-71,3.4981.0001.001-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-10-01,FRASCO DE PLASTICO OPACO + ACONDICIONAMENTO NAO PREVISTO NA TABELA,6 Meses,3103084,390,4474274/21-1,NAO APRESENTA
273,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",ITAQUIMICA COMERCIO E INDUSTRIA EIRELI ME,3.04981-0,ITA DESENGRAXANTE 10.000 POWER,5351.560622/2018-71,3.4981.0001.002-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-10-01,BOMBONA PLASTICA OPACA + ACONDICIONAMENTO NAO PREVISTO NA TABELA,6 Meses,3103084,390,4474274/21-1,NAO APRESENTA
274,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",ITAQUIMICA COMERCIO E INDUSTRIA EIRELI ME,3.04981-0,ITA DESENGRAXANTE 10.000 POWER,5351.560622/2018-71,3.4981.0001.003-5,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-10-01,TAMBOR METALICO + ACONDICIONAMENTO NAO PREVISTO NA TABELA,6 Meses,3103084,390,4474274/21-1,NAO APRESENTA
275,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ALCAPLUS,5351.140917/2018-24,3.5192.0017.001-4,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-10-01,BOMBONA PLASTICA + CAIXA DE PAPELAO,12 Meses,3222030,330,2534515/21-7,None
276,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ALCAPLUS,5351.140917/2018-24,3.5192.0017.002-2,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-10-01,TAMBOR PLASTICO OPACO,12 Meses,3222030,330,2534515/21-7,None
277,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ALCAPLUS,5351.140917/2018-24,3.5192.0017.003-0,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-10-01,ACONDICIONAMENTO NAO PREVISTO NA TABELA,12 Meses,3222030,330,2534515/21-7,None
278,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ACIDMAX,5351.140941/2018-63,3.5192.0018.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-10-01,BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3222029,330,2534450/21-2,None
279,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ACIDMAX,5351.140941/2018-63,3.5192.0018.002-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-10-01,TAMBOR PLASTICO OPACO,24 Meses,3222029,330,2534450/21-2,None
280,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ACIDMAX,5351.140941/2018-63,3.5192.0018.003-6,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-10-01,ACONDICIONAMENTO NAO PREVISTO NA TABELA,24 Meses,3222029,330,2534450/21-2,None
281,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ACIDPLUS,5351.163333/2018-27,3.5192.0015.001-3,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-08-01,BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3222029,330,2534454/21-8,ALCAPLUS
282,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ACIDPLUS,5351.163333/2018-27,3.5192.0015.002-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-08-01,TAMBOR PLASTICO OPACO,24 Meses,3222029,330,2534454/21-8,ALCAPLUS
283,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ACIDPLUS,5351.163333/2018-27,3.5192.0015.003-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-08-01,ACONDICIONAMENTO NAO PREVISTO NA TABELA,24 Meses,3222029,330,2534454/21-8,ALCAPLUS
284,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,BASPAN DETERGENTE PROFISSIONAL DESINCRUSTANTE ÁCIDO,5351.690080/2013-57,3.5192.0005.001-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2029-03-01,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,12 Meses,3203018,330,2534455/21-4,ACIDMAX
285,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,BASPAN DETERGENTE PROFISSIONAL DESINCRUSTANTE ÁCIDO,5351.690080/2013-57,3.5192.0005.002-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2029-03-01,BOMBONA PLASTICA OPACA + ACONDICIONAMENTO NAO PREVISTO NA TABELA,12 Meses,3203018,330,2534455/21-4,ACIDMAX
286,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,HYPROTANK ED,5351.739929/2019-91,3.5192.0037.001-3,,2023-05-01,BOMBONA PLASTICA OPACA,6 Meses,3205053,330,2534583/21-2,ACIDMAX
287,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LABNEWS INDUSTRIAL LTDA,3.02027-2,NEOZIME ECO,5351.539791/2013-32,3.2027.0011.001-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2028-12-01,FRASCO + CAIXA DE PAPELAO,16 Meses,3222020,330,2518223/21-5,NEOZIME ECO
