,RESOLUCAO,EMPRESA,AUTORIZACAO,NOME_PRODUTO_MARCA,NUMERO_PROCESSO,NUMERO_REGISTRO,VENDA_EMPREGO,VENCIMENTO,APRESENTACAO,VALIDADE_PRODUTO,CATEGORIA,ASSUNTO_PETICAO,EXPEDIENTE_PETICAO,VERSAO
279,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.051-1,PRODUTO DE VENDA LIVRE,01/2032,AMAZÔNIA + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
280,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.052-8,PRODUTO DE VENDA LIVRE,01/2032,AMAZÔNIA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
281,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.053-6,PRODUTO DE VENDA LIVRE,01/2032,BIOGRAPHIA - AZUL + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
282,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.054-4,PRODUTO DE VENDA LIVRE,01/2032,BIOGRAPHIA - AZUL + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
283,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.055-2,PRODUTO DE VENDA LIVRE,01/2032,BIOGRAPHIA - AZUL + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
284,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.056-0,PRODUTO DE VENDA LIVRE,01/2032,BIOGRAPHIA - AZUL + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
285,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.057-9,PRODUTO DE VENDA LIVRE,01/2032,BIOGRAPHIA + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
286,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.058-7,PRODUTO DE VENDA LIVRE,01/2032,BIOGRAPHIA + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
287,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.059-5,PRODUTO DE VENDA LIVRE,01/2032,BIOGRAPHIA + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
288,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.060-9,PRODUTO DE VENDA LIVRE,01/2032,BIOGRAPHIA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
289,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.061-7,PRODUTO DE VENDA LIVRE,01/2032,CITRONELA + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
290,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.062-5,PRODUTO DE VENDA LIVRE,01/2032,CITRONELA + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
291,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.063-3,PRODUTO DE VENDA LIVRE,01/2032,CITRONELA + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
292,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.064-1,PRODUTO DE VENDA LIVRE,01/2032,CITRONELA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
293,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.065-1,PRODUTO DE VENDA LIVRE,01/2032,DAMA DA NOITE + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
294,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.066-8,PRODUTO DE VENDA LIVRE,01/2032,DAMA DA NOITE + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
295,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.067-6,PRODUTO DE VENDA LIVRE,01/2032,DAMA DA NOITE + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
296,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.068-4,PRODUTO DE VENDA LIVRE,01/2032,DAMA DA NOITE + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
297,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.069-2,PRODUTO DE VENDA LIVRE,01/2032,DAVENNE + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
298,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.070-6,PRODUTO DE VENDA LIVRE,01/2032,DAVENNE + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
299,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.071-4,PRODUTO DE VENDA LIVRE,01/2032,DAVENNE + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
300,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.072-2,PRODUTO DE VENDA LIVRE,01/2032,DAVENNE + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
301,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.073-0,PRODUTO DE VENDA LIVRE,01/2032,DOUVE + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
302,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.074-9,PRODUTO DE VENDA LIVRE,01/2032,DOUVE + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
303,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.075-7,PRODUTO DE VENDA LIVRE,01/2032,DOUVE + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
304,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.076-5,PRODUTO DE VENDA LIVRE,01/2032,DOUVE + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
305,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.077-3,PRODUTO DE VENDA LIVRE,01/2032,NYVEA + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
306,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.078-1,PRODUTO DE VENDA LIVRE,01/2032,NYVEA + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
307,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.079-1,PRODUTO DE VENDA LIVRE,01/2032,NYVEA + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
308,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.080-3,PRODUTO DE VENDA LIVRE,01/2032,NYVEA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
309,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.081-1,PRODUTO DE VENDA LIVRE,01/2032,PALMOLIVIN + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
310,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.082-1,PRODUTO DE VENDA LIVRE,01/2032,PALMOLIVIN + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
311,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.083-8,PRODUTO DE VENDA LIVRE,01/2032,PALMOLIVIN + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
312,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.084-6,PRODUTO DE VENDA LIVRE,01/2032,PALMOLIVIN + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
313,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.085-4,PRODUTO DE VENDA LIVRE,01/2032,PINHO + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
314,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.086-2,PRODUTO DE VENDA LIVRE,01/2032,PINHO + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
315,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.087-0,PRODUTO DE VENDA LIVRE,01/2032,PINHO + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
316,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.088-9,PRODUTO DE VENDA LIVRE,01/2032,PINHO + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
317,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.089-7,PRODUTO DE VENDA LIVRE,01/2032,STILETUS + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
318,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.090-0,PRODUTO DE VENDA LIVRE,01/2032,STILETUS + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
319,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.091-9,PRODUTO DE VENDA LIVRE,01/2032,STILETUS + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
320,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.092-7,PRODUTO DE VENDA LIVRE,01/2032,STILETUS + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
321,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.093-5,PRODUTO DE VENDA LIVRE,01/2032,ZIX 40 - VERDE CLARO + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
322,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.094-3,PRODUTO DE VENDA LIVRE,01/2032,ZIX 40 - VERDE CLARO + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
323,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.095-1,PRODUTO DE VENDA LIVRE,01/2032,ZIX 40 - VERDE CLARO + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
324,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.096-1,PRODUTO DE VENDA LIVRE,01/2032,ZIX 40 - VERDE CLARO + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
325,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.097-8,PRODUTO DE VENDA LIVRE,01/2032,ZIX 40 - VERDE + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
326,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.098-6,PRODUTO DE VENDA LIVRE,01/2032,ZIX 40 - VERDE + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
327,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.099-4,PRODUTO DE VENDA LIVRE,01/2032,ZIX 40 - VERDE + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
328,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.100-1,PRODUTO DE VENDA LIVRE,01/2032,ZIX 40 - VERDE + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
329,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.101-1,PRODUTO DE VENDA LIVRE,01/2032,NATHUREX + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
330,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.102-8,PRODUTO DE VENDA LIVRE,01/2032,NATHUREX + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
331,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.103-6,PRODUTO DE VENDA LIVRE,01/2032,NATHUREX + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
332,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.104-4,PRODUTO DE VENDA LIVRE,01/2032,NATHUREX + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
333,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.105-2,PRODUTO DE VENDA LIVRE,01/2032,ALGAS MARINHAS + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
334,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.106-0,PRODUTO DE VENDA LIVRE,01/2032,ALGAS MARINHAS + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
